title,text,category,source
ԵԱ․ Հայ շախմատիստների արդյունքները,"Լեհաստանի Կատովիցե քաղաքում անցկացվող շախմատի Եվրոպայի անհատական առաջնությունում հաջող են մեկնարկել Հայաստանի ներկայացուցիչները։2 խաղափուլից հետո գրոսմայստերներ Շանթ Սարգսյանը, Ռոբերտ Հովհաննիսյանը, Էմին Օհանյանը և միջազգային վարպետ Արթուր Դավթյանը ունեն 2-ական միավոր, հաղորդում է ՀՇՖ-ի մամուլի ծառայությունը:Գրոսմայստերներ Մանուել Պետրոսյանը, Մամիկոն Ղարիբյանը, Հայկ Մարտիրոսյանը և Գաբրիել Սարգսյանը ունեն 1.5-ական միավոր։Նույն արդյունքն ունեն նաև միջազգային վարպետներ Վահե Սուքիասյանը և Արսեն Դավթյանը, ինչպես նաև ՖԻԴԵ-ի վարպետներ Հայկ Երիցյանը և Տիգրան Համբարձումյանը։3-րդ խաղափուլը կմեկնարկի ապրիլի 9-ին՝ Երեւանի ժամանակով 17:00-ին:Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165620/
"Լուիս Էնրիկե․ Արժանի էինք ավելի շատ գոլերի, բայց սա Չեմպիոնների լիգան է","Ֆրանսիայի չեմպիոն եւ Չեմպիոնների լիգայի գավաթակիր ՊՍԺ-ի իսպանացի գլխավոր մարզիչ Լուիս Էնրիկեն մեկնաբանել է 2:0 հաշվով հաղթանակն Անգլիայի չեմպիոն «Լիվերպուլի» նկատմամբ Չեմպիոնների լիգայի քառորդ եզրափակիչի առաջին խաղում, որը տեղի է ունեցել Փարիզում։«Ափսոս, որ երկու գոլ խփեցինք։ Մեր երկրպագուների ներկայությամբ բարձրակարգ խաղ ցուցադրեցինք, շատ լավ խաղացինք եւ արժանի էինք ավելի շատ գոլերի, բայց սա Չեմպիոնների լիգան է։ Մենք գոհ ենք արդյունքից, առջեւում դեռ պատասխան հանդիպում կա։Զարմանալի էր «Լիվերպուլի» այդպիսի խաղը։ Մենք սովոր ենք, որ մրցակիցները հարմարվում են մեր խաղին։ Այս անգամ այդպես չեղավ։ Բայց մենք կենտրոնացած ենք մեր խաղի վրա։ Լիվերպուլում եւս կձգտենք հաղթանակի»,- Լուիս Էնրիկեի խոսքը մեջբերում է Canal+-ը։Պատասխան հանդիպումն Անգլիայում տեղի կունենա ապրիլի 14-ին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165621/
"Դիեգո Սիմեոնե. «Բարսելոնան», թերեւս, Եվրոպայի լավագույն թիմն է","Մադրիդի «Աթլետիկոյի» արգենտինացի գլխավոր մարզիչ Դիեգո Սիմեոնեն մեկնաբանել է Իսպանիայի չեմպիոն եւ Լա Լիգայի ընթացիկ առաջատար «Բարսելոնայի» նկատմամբ տարած հաղթանակը Չեմպիոնների լիգայի քառորդ եզրափակիչի առաջին խաղում:«Իմ գլխավորությամբ «Աթլետիկոն» նախկինում երբեք չէր հաղթել է «Կամպ Նոու» ստադիոնում։ Դա չափազանց բարդ է։ Թիմային լավ աշխատանքի շնորհիվ կարողացանք օգուտ քաղել կարեւոր պահերից։ Արդյունքը լավ է, բայց պատասխան խաղում նման մրցակիցը մեզ ստիպելու է լրջորեն աշխատել: «Բարսելոնան», թերեւս, Եվրոպայի լավագույն թիմն է ՊՍԺ-ի եւ «Բավարիայի» հետ միասին»,- Սիմեոնեի խոսքը փոխանցում է ՈւԵՖԱ-ի պաշտոնական կայքը։Ֆուտբոլի Չեմպիոնների լիգայում քառորդ եզրափակիչի առաջին խաղում Իսպանիայի չեմպիոն եւ Լա Լիգայի ընթացիկ առաջատար «Բարսելոնան» ընդունեց Մադրիդի «Աթլետիկոյին» եւ պարտվեց 0:2 հաշվով։Պատասխան հանդիպումը տեղի կունենա ապրիլի 14-ին Մադրիդում եւ կմեկնարկի Երեւանի ժամանակով 23:00-ին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165622/
Արման Ծառուկյանը 4 միլիոն դոլար հոնորարով նոր պայմանագիր է կնքել UFC-ի հետ,"Խառը մենամարտերի թեթեւ քաշային կարգում UFC դասակարգման երկրորդ համար Արման Ծառուկյանը (Հայաստան) ֆինանսապես բարելավված պայմաններով նոր պայմանագիր է կնքել լիգայի հետ: Ծառուկյանի հոնորարը կրկնապատկվել է եւ այժմ կազմում է 4 միլիոն դոլար՝  նախկին 2 միլիոնի փոխարեն:«UFC-ն սկսել է ավելի շատ վճարել Paramount-ի հետ գործարքի շնորհիվ։ Ինձ հետ նոր պայմանագիր են կնքել: Եթե նախկինում վճարում էին 2 միլիոն դոլար, այժմ իմ հոնորարը կազմում է 4 միլիոն։ Թերեւս, նույն գումարները չեն, ինչ բռնցքամարտում է, բայց 3-4 տարի հետո իրավիճակը կփոխվի»,- Ռայան Գարսիայի հետ հարցազրույցում ասել է Ծառուկյանը:UFC մարտիկը նաեւ ցանկանում է ռեւանշ մենամարտ անցկացնել BMF չեմպիոն Չարլզ Օլիվեյրային հետ: «Տոպուրիան արդեն ունի նշանակված մենամարտ։ Ես կուզենայի մենամարտել Օլիվեյրայի հետ։ Նա 3-րդ համարն է եւ ունի «ամենավտանգավոր» գոտին։ Կարծում եմ՝ այդ տիտղոսն ինձ ավելի շատ է համապատասխանում, քան Օլիվեյրային»,- նշել է Ծառուկյանը։29-ամյա Ծառուկյանը UFC-ում հանդես է գալիս 2019 թ.-ից, MMA-ում ունի 23 հաղթանակ, 3 պարտություն: Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165623/
"Կանանց Հայաստանի հավաքականի առաջին մարզումը Բելառուսի դեմ խաղից առաջ (ֆոտո)

","Ֆուտբոլի կանանց Հայաստանի ազգային հավաքականը Մարիամ Ստեփանյանի գլխավորությամբ սկսեց մարզական հավաքը՝ պատրաստվելով 2027թ․ աշխարհի առաջնության որակավորման փուլի C6 խմբի 2-րդ տուրի Հայաստան - Բելառուս հանդիպմանը:Բելառուսի դեմ հանդիպումը տեղի կունենա ապրիլի 14-ին Երեւանում: ԴարպասապահներՎիոլետա Մուսախանյան - «Ուրարտու-աղջիկներ»Շողիկ Սարդարյան - «Ուրարտու-աղջիկներ»Ալինա ՊողոսյանՊաշտպաններՍվետլանա Ղարագյոզյան - «Ռոստով-աղջիկներ» (Ռուսաստան)Լիանա Ղազարյան - «Ռոստով-աղջիկներ»  (Ռուսաստան)Սոֆիա Գրեյս Հարութունյան - «Ռոլլինս» (ԱՄՆ)Լուսինե Կոստանյան - «Ուրարտու-աղջիկներՄարիանա Վարդանյան - «Ուրարտու-աղջիկներԱնի Օհանյան - «Ուրարտու-աղջիկներԼիլի Ջեբեջյան - «Ուեսլեյան համալսարան» (ԱՄՆ)ԿիսապաշտպաններԿլաուդիա Չոլակյան - «Աքթոնիանս» (Անգլիա)Աննա Դալլաքյան - «Ռիզայն-աղջիկներ (Ռուսաստան)Օքսաննա Պիզլովա - «Ռոստով-աղջիկներ» (Ռուսաստան)Լարա Կազանջյան - «Դոննա Ռոմա-աղջիկներ» (Իտալիա)Վերոնիկա Ասատրյան - «Փյունիկ-աղջիկներ»Միլենա Սայադյան - «Ուրարտու-աղջիկներ»Էլինա Մարտիրոսյան - «Ուրարտու-աղջիկներ»Իզաբելլա Մանե Ներսեսյան - ԿԿՊ «Վարշավա» (Լեհաստան)Լիսա Կազանջյան - «Սթոնհիլ քոլեջի ակումբ» (ԱՄՆ)Կարինե Եղյան - «Տետրիսկարո» (Վրաստան)ՀարձակվողներՄարալ ԱրթինՍուսաննա Բադալյան - «Փյունիկ-աղջիկներ»Տաթև Խաչատրյան - «Փյունիկ-աղջիկներ»Ռուզաննա Ինջյան - «Ուրարտու-աղջիկներ»Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165624/
Սուպերհամակարգիչը ներկայացրել է Չեմպիոնների լիգայի ֆավորիտներին,"Opta վիճակագրական հարթակի սուպերհամակարգիչը Չեմպիոնների լիգայի քառորդ եզրափակիչի առաջին հանդիպումներից հետո ներկայացրել է մրցաշարի ֆավորիտներին.«Արսենալ» (Անգլիա)՝ 36,32 տոկոս«Բավարիա» (Գերմանիա)՝ 28,9ՊՍԺ (Ֆրանսիա)՝ 16,01«Աթլետիկո Մադրիդ» (Իսպանիա)՝ 9,27«Բարսելոնա» (Իսպանիա)՝ 3,57«Ռեալ Մադրիդ» (Իսպանիա)՝ 2,64«Լիվերպուլ» (Անգլիա)՝ 2,09«Սպորտինգ» (Պորտուգալիա)՝ 1,2Պատասխան հանդիպումները տեղի կունենան ապրիլի 14–15–ին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165625/
Բրազիլիայի առաջնության 10 տուրում 10 թիմ հեռացրել է գլխավոր մարզիչին,"Բրազիլիայի առաջնության մասնակից 20 թիմերից 10–ն այս մրցաշրջանում արդեն հեռացրել է գլխավոր մարզիչին։ Բրազիլիայում նոր մրցաշրջանը մեկնարկել է հունվարի 28–ին, անցկացվել է 10 տուր։«Բոտաֆոգոն», «Սանթոսը», «Կրուզեյրոն», «Սան Պաուլուն», «Ֆլամենգոն», «Վասկո դա Գաման», «Ռեմոն», «Կորինթիանսը», «Շապեկոենսեն» եւ «Աթլետիկո Մինեյրոն» արդեն փոխել են գլխավոր մարզիչին։Բրազիլիայի առաջնության 10 տուրից հետո առաջատարը «Պալմեյրասն» է, որը վաստակել է 25 միավոր։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165626/
"«Քեզ խնդրում եմ մի գնա». «Ինտերը» վերհիշել է Մխիթարյանի գոլը Չեմպիոնների լիգայի 
դերբիում (տեսանյութ)","Իտալիայի փոխչեմպիոն Միլանի «Ինտերը» վերհիշել է Հայաստանի հավաքականի նախկին ավագ, 37-ամյա կիսապաշտպան Հենրիխ Մխիթարյանի գեղեցիկ գոլը Չեմպիոնների լիգայի դերբիում:2023 թ. մայիսի 10-ին Չեմպիոնների լիգայի կիսաեզրափակիչի առաջին խաղում «Ինտերը» 2:0 հաշվով հաղթեց «Միլանին»: 1:0 հաշվից հետո հանդիպման 11-րդ րոպեին Հենրիխ Մխիթարյանը կրկնապատկեց «Ինտերի» առավելությունը:«Ինտերը» սոցիալական ցանցերում Մխիթարյանի գոլի տեսանյութն է հրապարակել, որն ուղեկցվում է Սպիտակցի Հայկոյի հայտնի «Մի գնա» երգով:«Մխիթարյանի գոլը Չեմպիոնների լիգայի դերբիումՀետևեք մեզ հայերենով ավելի շատ բովանդակության համար»,- հրապարակմանը կից գրել է ակումբի մամուլի ծառայությունը:  Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165627/
«Մասթերս». Զվերեւը դուրս եկավ քառորդ եզրափակիչ,"Աշխարհի երրորդ ռակետ Ալեքսանդր Զվերեւը դուրս եկավ Մոնտե Կառլոյում անցկացվող «Մասթերս» մրցաշարի քառորդ եզրափակիչ։Գերմանիայի ներկայացուցիչը 6:2, 7:5 հաշվով պարտության մատնեց աշխարհի 47–րդ ռակետ, բելգիացի Զիզու Բերգսին։ Մրցախաղը տեւեց 1 ժամ եւ 49 րոպե։Քառորդ եզրափակիչում Ալեքսանդր Զվերեւի մրցակիցը կլինի բրազիլացի Ժոաո Ֆոնսեկան։Մոնտե Կառլոյի «Մասթերսի» մրցանակային հիմնադրամը 6,3 միլիոն եվրո է։ Անցած տարի տիտղոսը նվաճել է աշխարհի առաջին ռակետ, իսպանացի Կառլոս Ալկարասը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165628/
«Մասթերս». Յանիկ Սիները քառորդ եզրափակիչում է,"Աշխարհի երկրորդ ռակետ Յանիկ Սիները դուրս եկավ Մոնտե Կառլոյում անցկացվող «Մասթերս» մրցաշարի քառորդ եզրափակիչ։ Իտալացի թենիսիստը 6:1, 6:7 (3:7), 6:3 հաշվով հաղթեց աշխարհի 53–րդ ռակետ, չեխ Թոմաշ Մախաչին։ Պայքարը տեւեց 2 ժամ եւ 1 րոպե։Յանիկ Սիների հաջորդ մրցակիցը կլինի կանադացի Ֆելիքս Օժե–Ալյասիմը։Մոնտե Կառլոյի «Մասթերսի» մրցանակային հիմնադրամը 6,3 միլիոն եվրո է։ Անցած տարի տիտղոսը նվաճել է աշխարհի առաջին ռակետ, իսպանացի Կառլոս Ալկարասը։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165629/
ՉԼ. Մանուել Նոյերը՝ շաբաթվա լավագույն խաղացող,"1st: Manuel Neuer2nd: David Raya3rd: Khvicha Kvaratskhelia4th: Julián AlvarezManuel Neuer wins Player of the Week! @PlayStationEU | #UCLPOTW pic.twitter.com/yjBPqg5s1fՉեմպիոնների լիգայի քառորդ եզրափակիչի առաջին հանդիպումների արդյունքում՝ շաբաթվա լավագույն խաղացող է ճանաչվել Գերմանիայի չեմպիոն Մյունխենի «Բավարիայի» 40–ամյա դարպասապահ Մանուել Նոյերը։Նոյերը Իսպանիայի փոխչեմպիոն Մադրիդի «Ռեալի» դեմ արտագնա խաղում հետ էր մղել դարպասին կատարած 9 հարվածից 8-ը։ «Բավարիան» հաղթել էր 2:1 հաշվով։Անգլիայի փոխչեմպիոն Լոնդոնի «Արսենալի» իսպանացի դարպասապահ Դավիդ Ռայան ճանաչվել է երկրորդը։ Նա պորտուգալական «Սպորտինգի» դեմ խաղում գոլ բաց չէչ թողել եւ կատարել էր 5 սեյվ։ «Արսենալը» հաղթել էր 1:0 հաշվով։Երրորդ տեղում է Ֆրանսիայի չեմպիոն եւ Չեմպիոնների լիգայի գավաթակիր ՊՍԺ-ի վրացի վինգեր Խվիչա Կվարացխելիան, որը գոլի հեղինակ էր դարձել Անգլիայի չեմպիոն «Լիվերպուլի» դեմ տնային խաղում, ՊՍԺ-ն հաղթել էր 2:0 հաշվով։Լավագույն քառյակը եզրափակել է Մադրիդի «Աթլետիկոյի» արգենտինացի հարձակվող Խուլիան Ալվարեսը, որը գոլ էր խփել Իսպանիայի չեմպիոն «Բարսելոնայի» դեմ արտագնա խաղում, «Աթլետիկոն» հաղթել էր 2:0 հաշվով։Քվեարկությունն անցկացվում էր ՈՒԵՖԱ-ի կայքում։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165630/
Լամին Յամալ. Սա դեռ վերջը չէ,"Չեմպիոնների լիգայի քառորդ եզրափակիչի առաջին խաղում Մադրիդի «Աթլետիկոյին» տանը 0։2 հաշվով պարտվելուց հետո Իսպանիայի չեմպիոն «Բարսելոնայի» 18–ամյա եզրային հարձակվող Լամին Յամալը գրառում է արել սոցիալական ցանցերում։«Սա դեռ վերջը չէ, կուլես։ Երկրորդ խաղում մենք կցուցադրենք մեր առավելագույնը։ Միշտ միասի'ն»,– գրել է Լամին Յամալը՝ դիմելով երկրպագուներին։Պատասխան հանդիպումը Մադրիդում տեղի կունենա ապրիլի 14–ին։Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165631/
ՉԼ․ Շաբաթվա խորհրդանշական հավաքականը,"Չեմպիոնների լիգայի քառորդ եզրափակիչի առաջին հանդիպումների արդյունքում՝ ՈՒԵՖԱ-ն ներկայացրել է շաբաթվա խորհրդանշական հավաքականը։Դարպասապահ․ Մանուել Նոյեր («Բավարիա»)։Պաշտպաններ․ Յոսիպ Ստանիշիչ («Բավարիա»), Մարկինյոս (ՊՍԺ), Ռոբեն Լե Նորման («Աթլետիկո Մադրիդ»), Մաքսիմիլիանո Արաուխո («Սպորտինգ»)։Կիսապաշտպաններ․ Յոզուա Կիմիխ («Բավարիա»), Ժոաու Նեւեշ (ՊՍԺ), Կայ Հավերց («Արսենալ»)։Հարձակվողներ․ Լամին Յամալ («Բարսելոնա»), Խվիչա Կվարացխելիա (ՊՍԺ), Խուլիան Ալվարես («Աթլետիկո Մադրիդ»)։Quarter-final first legs #UCL pic.twitter.com/DCHyQXU3JD

Հետևեք NEWS.am SPORT-ին Facebook-ում, Twitter և Telegram-ում",Sport,https://sport.news.am/arm/news/165632/
